date,time,solar generation
2020-11-16,17,0.02
2020-11-16,18,0.06
2020-11-16,19,0.06
2020-11-16,20,0.06
2020-11-16,21,0.01
2020-11-16,22,   
2020-11-16,23,   
2020-11-17,0,   
2020-11-17,1,   
2020-11-17,2,   
2020-11-17,3,   
2020-11-17,4,   
2020-11-17,5,   
2020-11-17,6,   
2020-11-17,7,0.01
2020-11-17,8,0.35
2020-11-17,9,1.6
2020-11-17,10,3.52
2020-11-17,11,2.88
2020-11-17,12,2.07
2020-11-17,13,2.94
2020-11-17,14,1.53
2020-11-17,15,0.64
2020-11-17,16,0.16
2020-11-17,17,   
2020-11-17,18,0.06
2020-11-17,19,0.02
2020-11-17,20,   
2020-11-17,21,   
2020-11-17,22,   
2020-11-17,23,   
2020-11-18,0,   
2020-11-18,1,   
2020-11-18,2,   
2020-11-18,3,   
2020-11-18,4,   
2020-11-18,5,   
2020-11-18,6,   
2020-11-18,7,0.05
2020-11-18,8,0.63
2020-11-18,9,1.19
2020-11-18,10,1.32
2020-11-18,11,1.08
2020-11-18,12,0.99
2020-11-18,13,1.14
2020-11-18,14,0.94
2020-11-18,15,0.22
2020-11-18,16,0.04
2020-11-18,17,   
2020-11-18,18,0.03
2020-11-18,19,   
2020-11-18,20,   
2020-11-18,21,   
2020-11-18,22,   
2020-11-18,23,   
2020-11-19,0,   
2020-11-19,1,   
2020-11-19,2,   
2020-11-19,3,   
2020-11-19,4,   
2020-11-19,5,   
2020-11-19,6,   
2020-11-19,7,   
2020-11-19,8,0
2020-11-19,9,0.17
2020-11-19,10,0.25
2020-11-19,11,0.18
2020-11-19,12,0.12
2020-11-19,13,0.34
2020-11-19,14,0.76
2020-11-19,15,0.53
2020-11-19,16,0.04
2020-11-19,17,   
2020-11-19,18,   
2020-11-19,19,   
2020-11-19,20,   
2020-11-19,21,   
2020-11-19,22,   
2020-11-19,23,   
2020-11-20,0,   
2020-11-20,1,   
2020-11-20,2,   
2020-11-20,3,   
2020-11-20,4,   
2020-11-20,5,   
2020-11-20,6,   
2020-11-20,7,0
2020-11-20,8,0.1
2020-11-20,9,0.43
2020-11-20,10,0.77
2020-11-20,11,1
2020-11-20,12,1.31
2020-11-20,13,1.34
2020-11-20,14,1.72
2020-11-20,15,1.36
2020-11-20,16,0.31
2020-11-20,17,0
2020-11-20,18,0.03
2020-11-20,19,   
2020-11-20,20,   
2020-11-20,21,   
2020-11-20,22,   
2020-11-20,23,   
2020-11-21,0,   
2020-11-21,1,   
2020-11-21,2,   
2020-11-21,3,   
2020-11-21,4,   
2020-11-21,5,   
2020-11-21,6,   
2020-11-21,7,0.19
2020-11-21,8,1.86
2020-11-21,9,3.71
2020-11-21,10,5.51
2020-11-21,11,8.41
2020-11-21,12,7.87
2020-11-21,13,6.97
2020-11-21,14,4.92
2020-11-21,15,1.63
2020-11-21,16,0.4
2020-11-21,17,0
2020-11-21,18,0.06
2020-11-21,19,0.06
2020-11-21,20,0.06
2020-11-21,21,0.02
2020-11-21,22,   
2020-11-21,23,   
2020-11-22,0,   
2020-11-22,1,   
2020-11-22,2,   
2020-11-22,3,   
2020-11-22,4,   
2020-11-22,5,   
2020-11-22,6,   
2020-11-22,7,0
2020-11-22,8,0.17
2020-11-22,9,0.52
2020-11-22,10,1.26
2020-11-22,11,1.36
2020-11-22,12,1.5
2020-11-22,13,1.6
2020-11-22,14,2.69
2020-11-22,15,2.34
2020-11-22,16,0.36
2020-11-22,17,0
2020-11-22,18,0.06
2020-11-22,19,0
2020-11-22,20,   
2020-11-22,21,   
2020-11-22,22,   
2020-11-22,23,   
2020-11-23,0,   
2020-11-23,1,   
2020-11-23,2,   
2020-11-23,3,   
2020-11-23,4,   
2020-11-23,5,   
2020-11-23,6,   
2020-11-23,7,0.11
2020-11-23,8,1.72
2020-11-23,9,4.57
2020-11-23,10,6.48
2020-11-23,11,7.8
2020-11-23,12,8.22
2020-11-23,13,7.8
2020-11-23,14,6.38
2020-11-23,15,3.84
2020-11-23,16,0.85
2020-11-23,17,0.01
2020-11-23,18,0.06
2020-11-23,19,0.06
2020-11-23,20,0.06
2020-11-23,21,0.06
2020-11-23,22,0
2020-11-23,23,   
2020-11-24,0,   
2020-11-24,1,   
2020-11-24,2,   
2020-11-24,3,   
2020-11-24,4,   
2020-11-24,5,   
2020-11-24,6,   
2020-11-24,7,0.04
2020-11-24,8,0.83
2020-11-24,9,2.22
2020-11-24,10,2.97
2020-11-24,11,4.47
2020-11-24,12,4.24
2020-11-24,13,3.37
2020-11-24,14,2.13
2020-11-24,15,1.53
2020-11-24,16,0.96
2020-11-24,17,0.01
2020-11-24,18,0.06
2020-11-24,19,0.06
2020-11-24,20,0
2020-11-24,21,   
2020-11-24,22,   
2020-11-24,23,   
2020-11-25,0,   
2020-11-25,1,   
2020-11-25,2,   
2020-11-25,3,   
2020-11-25,4,   
2020-11-25,5,   
2020-11-25,6,   
2020-11-25,7,0.08
2020-11-25,8,1.48
2020-11-25,9,4.06
2020-11-25,10,5.27
2020-11-25,11,5.77
2020-11-25,12,6.68
2020-11-25,13,5.22
2020-11-25,14,2.59
2020-11-25,15,0.89
2020-11-25,16,0.4
2020-11-25,17,0.01
2020-11-25,18,0.06
2020-11-25,19,0.06
2020-11-25,20,0.03
2020-11-25,21,   
2020-11-25,22,   
2020-11-25,23,   
2020-11-26,0,   
2020-11-26,1,   
2020-11-26,2,   
2020-11-26,3,   
2020-11-26,4,   
2020-11-26,5,   
2020-11-26,6,   
2020-11-26,7,0.04
2020-11-26,8,1.26
2020-11-26,9,2.21
2020-11-26,10,5.38
2020-11-26,11,7.72
2020-11-26,12,7.98
2020-11-26,13,7.31
2020-11-26,14,5.66
2020-11-26,15,3.08
2020-11-26,16,0.49
2020-11-26,17,0.01
2020-11-26,18,0.06
2020-11-26,19,0.06
2020-11-26,20,0.06
2020-11-26,21,0.03
2020-11-26,22,   
2020-11-26,23,   
2020-11-27,0,   
2020-11-27,1,   
2020-11-27,2,   
2020-11-27,3,   
2020-11-27,4,   
2020-11-27,5,   
2020-11-27,6,   
2020-11-27,7,0.03
2020-11-27,8,0.82
2020-11-27,9,3.07
2020-11-27,10,3.62
2020-11-27,11,5.86
2020-11-27,12,6.1
2020-11-27,13,5.58
2020-11-27,14,4.38
2020-11-27,15,1.78
2020-11-27,16,0.73
2020-11-27,17,0.01
2020-11-27,18,0.06
2020-11-27,19,0.06
2020-11-27,20,0.05
2020-11-27,21,   
2020-11-27,22,   
2020-11-27,23,   
2020-11-28,0,   
2020-11-28,1,   
2020-11-28,2,   
2020-11-28,3,   
2020-11-28,4,   
2020-11-28,5,   
2020-11-28,6,   
2020-11-28,7,0.06
2020-11-28,8,1.52
2020-11-28,9,4.5
2020-11-28,10,7.2
2020-11-28,11,8.55
2020-11-28,12,8.99
2020-11-28,13,8.22
2020-11-28,14,6.81
2020-11-28,15,4.12
2020-11-28,16,0.62
2020-11-28,17,0.01
2020-11-28,18,0.06
2020-11-28,19,0.06
2020-11-28,20,0.06
2020-11-28,21,0.06
2020-11-28,22,0
2020-11-28,23,   
2020-11-29,0,   
2020-11-29,1,   
2020-11-29,2,   
2020-11-29,3,   
2020-11-29,4,   
2020-11-29,5,   
2020-11-29,6,   
2020-11-29,7,0
2020-11-29,8,0.47
2020-11-29,9,2.5
2020-11-29,10,2.66
2020-11-29,11,2.83
2020-11-29,12,3.15
2020-11-29,13,3.04
2020-11-29,14,3.42
2020-11-29,15,1.29
2020-11-29,16,0.37
2020-11-29,17,0
2020-11-29,18,0.06
2020-11-29,19,0.03
2020-11-29,20,   
2020-11-29,21,   
2020-11-29,22,   
2020-11-29,23,   
2020-11-30,0,   
2020-11-30,1,   
2020-11-30,2,   
2020-11-30,3,   
2020-11-30,4,   
2020-11-30,5,   
2020-11-30,6,   
2020-11-30,7,0.06
2020-11-30,8,1.38
2020-11-30,9,4.12
2020-11-30,10,6.65
2020-11-30,11,8
2020-11-30,12,8.41
2020-11-30,13,7.87
2020-11-30,14,6.6
2020-11-30,15,3.89
2020-11-30,16,0.79
2020-11-30,17,0
2020-11-30,18,0.06
2020-11-30,19,0.06
2020-11-30,20,0.06
2020-11-30,21,0.05
2020-11-30,22,   
2020-11-30,23,   
2020-12-01,0,   
2020-12-01,1,   
2020-12-01,2,   
2020-12-01,3,   
2020-12-01,4,   
2020-12-01,5,   
2020-12-01,6,   
2020-12-01,7,0.05
2020-12-01,8,1.39
2020-12-01,9,4.29
2020-12-01,10,6.8
2020-12-01,11,8.13
2020-12-01,12,8.36
2020-12-01,13,7.86
2020-12-01,14,5.54
2020-12-01,15,1.78
2020-12-01,16,0.44
2020-12-01,17,0
2020-12-01,18,0.06
2020-12-01,19,0.06
2020-12-01,20,0.06
2020-12-01,21,0.03
2020-12-01,22,   
2020-12-01,23,   
2020-12-02,0,   
2020-12-02,1,   
2020-12-02,2,   
2020-12-02,3,   
2020-12-02,4,   
2020-12-02,5,   
2020-12-02,6,   
2020-12-02,7,0
2020-12-02,8,0.33
2020-12-02,9,0.93
2020-12-02,10,1.69
2020-12-02,11,3.01
2020-12-02,12,4.45
2020-12-02,13,4.57
2020-12-02,14,4.37
2020-12-02,15,3.42
2020-12-02,16,0.76
2020-12-02,17,0
2020-12-02,18,0.06
2020-12-02,19,0.05
2020-12-02,20,   
2020-12-02,21,   
2020-12-02,22,   
2020-12-02,23,   
2020-12-03,0,   
2020-12-03,1,   
2020-12-03,2,   
2020-12-03,3,   
2020-12-03,4,   
2020-12-03,5,   
2020-12-03,6,   
2020-12-03,7,0.03
2020-12-03,8,1.21
2020-12-03,9,4.04
2020-12-03,10,6.67
2020-12-03,11,8.05
2020-12-03,12,8.53
2020-12-03,13,8.05
2020-12-03,14,6.7
2020-12-03,15,3.87
2020-12-03,16,0.79
2020-12-03,17,0
2020-12-03,18,0.06
2020-12-03,19,0.06
2020-12-03,20,0.06
2020-12-03,21,0.05
2020-12-03,22,   
2020-12-03,23,   
2020-12-04,0,   
2020-12-04,1,   
2020-12-04,2,   
2020-12-04,3,   
2020-12-04,4,   
2020-12-04,5,   
2020-12-04,6,   
2020-12-04,7,0.02
2020-12-04,8,1.23
2020-12-04,9,4.05
2020-12-04,10,6.52
2020-12-04,11,8.06
2020-12-04,12,8.47
2020-12-04,13,8.14
2020-12-04,14,6.77
2020-12-04,15,3.97
2020-12-04,16,0.79
2020-12-04,17,0
2020-12-04,18,0.06
2020-12-04,19,0.06
2020-12-04,20,0.06
2020-12-04,21,0.05
2020-12-04,22,   
2020-12-04,23,   
2020-12-05,0,   
2020-12-05,1,   
2020-12-05,2,   
2020-12-05,3,   
2020-12-05,4,   
2020-12-05,5,   
2020-12-05,6,   
2020-12-05,7,0.03
2020-12-05,8,1.12
2020-12-05,9,3.62
2020-12-05,10,5.98
2020-12-05,11,7.34
2020-12-05,12,7.13
2020-12-05,13,2.92
2020-12-05,14,2.31
2020-12-05,15,2.12
2020-12-05,16,0.58
2020-12-05,17,0
2020-12-05,18,0.06
2020-12-05,19,0.06
2020-12-05,20,0.03
2020-12-05,21,   
2020-12-05,22,   
2020-12-05,23,   
2020-12-06,0,   
2020-12-06,1,   
2020-12-06,2,   
2020-12-06,3,   
2020-12-06,4,   
2020-12-06,5,   
2020-12-06,6,   
2020-12-06,7,0.02
2020-12-06,8,1
2020-12-06,9,3.35
2020-12-06,10,5.43
2020-12-06,11,5.82
2020-12-06,12,6.33
2020-12-06,13,5.54
2020-12-06,14,3.01
2020-12-06,15,1
2020-12-06,16,0.57
2020-12-06,17,0
2020-12-06,18,0.06
2020-12-06,19,0.06
2020-12-06,20,0.04
2020-12-06,21,   
2020-12-06,22,   
2020-12-06,23,   
2020-12-07,0,   
2020-12-07,1,   
2020-12-07,2,   
2020-12-07,3,   
2020-12-07,4,   
2020-12-07,5,   
2020-12-07,6,   
2020-12-07,7,0
2020-12-07,8,0.5
2020-12-07,9,2.17
2020-12-07,10,4.44
2020-12-07,11,5.58
2020-12-07,12,5.77
2020-12-07,13,5.16
2020-12-07,14,5.18
2020-12-07,15,2.84
2020-12-07,16,0.61
2020-12-07,17,0
2020-12-07,18,0.06
2020-12-07,19,0.06
2020-12-07,20,0.05
2020-12-07,21,   
2020-12-07,22,   
2020-12-07,23,   
2020-12-08,0,   
2020-12-08,1,   
2020-12-08,2,   
2020-12-08,3,   
2020-12-08,4,   
2020-12-08,5,   
2020-12-08,6,   
2020-12-08,7,0.04
2020-12-08,8,0.96
2020-12-08,9,3.81
2020-12-08,10,6
2020-12-08,11,6.76
2020-12-08,12,6.9
2020-12-08,13,6.87
2020-12-08,14,6.71
2020-12-08,15,3.78
2020-12-08,16,0.79
2020-12-08,17,0.01
2020-12-08,18,0.06
2020-12-08,19,0.06
2020-12-08,20,0.06
2020-12-08,21,0.04
2020-12-08,22,   
2020-12-08,23,   
2020-12-09,0,   
2020-12-09,1,   
2020-12-09,2,   
2020-12-09,3,   
2020-12-09,4,   
2020-12-09,5,   
2020-12-09,6,   
2020-12-09,7,0.01
2020-12-09,8,1.02
2020-12-09,9,3.64
2020-12-09,10,5.93
2020-12-09,11,7.38
2020-12-09,12,7.59
2020-12-09,13,4.79
2020-12-09,14,1.78
2020-12-09,15,0.99
2020-12-09,16,0.24
2020-12-09,17,0
2020-12-09,18,0.06
2020-12-09,19,0.06
2020-12-09,20,0.04
2020-12-09,21,   
2020-12-09,22,   
2020-12-09,23,   
2020-12-10,0,   
2020-12-10,1,   
2020-12-10,2,   
2020-12-10,3,   
2020-12-10,4,   
2020-12-10,5,   
2020-12-10,6,   
2020-12-10,7,0
2020-12-10,8,0.22
2020-12-10,9,1.22
2020-12-10,10,2.77
2020-12-10,11,1.78
2020-12-10,12,3.11
2020-12-10,13,2.9
2020-12-10,14,2.2
2020-12-10,15,1.03
2020-12-10,16,0.25
2020-12-10,17,   
2020-12-10,18,0.06
2020-12-10,19,0.01
2020-12-10,20,   
2020-12-10,21,   
2020-12-10,22,   
2020-12-10,23,   
2020-12-11,0,   
2020-12-11,1,   
2020-12-11,2,   
2020-12-11,3,   
2020-12-11,4,   
2020-12-11,5,   
2020-12-11,6,   
2020-12-11,7,0
2020-12-11,8,0.26
2020-12-11,9,1.34
2020-12-11,10,2.18
2020-12-11,11,2.36
2020-12-11,12,4.12
2020-12-11,13,3.89
2020-12-11,14,1.9
2020-12-11,15,1.33
2020-12-11,16,0.51
2020-12-11,17,   
2020-12-11,18,0.06
2020-12-11,19,0.04
2020-12-11,20,   
2020-12-11,21,   
2020-12-11,22,   
2020-12-11,23,   
2020-12-12,0,   
2020-12-12,1,   
2020-12-12,2,   
2020-12-12,3,   
2020-12-12,4,   
2020-12-12,5,   
2020-12-12,6,   
2020-12-12,7,0.01
2020-12-12,8,0.83
2020-12-12,9,3.22
2020-12-12,10,5.56
2020-12-12,11,7.2
2020-12-12,12,7.6
2020-12-12,13,7.11
2020-12-12,14,5.72
2020-12-12,15,3.12
2020-12-12,16,0.65
2020-12-12,17,0
2020-12-12,18,0.06
2020-12-12,19,0.06
2020-12-12,20,0.06
2020-12-12,21,0.02
2020-12-12,22,   
2020-12-12,23,   
2020-12-13,0,   
2020-12-13,1,   
2020-12-13,2,   
2020-12-13,3,   
2020-12-13,4,   
2020-12-13,5,   
2020-12-13,6,   
2020-12-13,7,   
2020-12-13,8,   
2020-12-13,9,0
2020-12-13,10,0.22
2020-12-13,11,0.47
2020-12-13,12,0.13
2020-12-13,13,0.04
2020-12-13,14,1.41
2020-12-13,15,1.43
2020-12-13,16,0.32
2020-12-13,17,0
2020-12-13,18,0.01
2020-12-13,19,   
2020-12-13,20,   
2020-12-13,21,   
2020-12-13,22,   
2020-12-13,23,   
2020-12-14,0,   
2020-12-14,1,   
2020-12-14,2,   
2020-12-14,3,   
2020-12-14,4,   
2020-12-14,5,   
2020-12-14,6,   
2020-12-14,7,0.01
2020-12-14,8,0.88
2020-12-14,9,3.52
2020-12-14,10,6.27
2020-12-14,11,8.32
2020-12-14,12,8.86
2020-12-14,13,8.44
2020-12-14,14,7.09
2020-12-14,15,4.06
2020-12-14,16,0.85
2020-12-14,17,0
2020-12-14,18,0.06
2020-12-14,19,0.06
2020-12-14,20,0.06
2020-12-14,21,0.04
2020-12-14,22,   
2020-12-14,23,   
2020-12-15,0,   
2020-12-15,1,   
2020-12-15,2,   
2020-12-15,3,   
2020-12-15,4,   
2020-12-15,5,   
2020-12-15,6,   
2020-12-15,7,0.01
2020-12-15,8,0.96
2020-12-15,9,3.89
2020-12-15,10,6.56
2020-12-15,11,8.44
2020-12-15,12,8.92
2020-12-15,13,8.49
2020-12-15,14,7.19
2020-12-15,15,4.15
2020-12-15,16,0.89
2020-12-15,17,0.01
2020-12-15,18,0.06
2020-12-15,19,0.06
2020-12-15,20,0.06
2020-12-15,21,0.05
2020-12-15,22,   
2020-12-15,23,   
2020-12-16,0,   
2020-12-16,1,   
2020-12-16,2,   
2020-12-16,3,   
2020-12-16,4,   
2020-12-16,5,   
2020-12-16,6,   
2020-12-16,7,0
2020-12-16,8,0.93
2020-12-16,9,3.81
2020-12-16,10,6.36
2020-12-16,11,8.21
2020-12-16,12,8.75
2020-12-16,13,8.31
2020-12-16,14,7.01
2020-12-16,15,4.02
2020-12-16,16,0.87
2020-12-16,17,0.01
2020-12-16,18,0.06
2020-12-16,19,0.06
2020-12-16,20,0.06
2020-12-16,21,0.05
2020-12-16,22,   
2020-12-16,23,   
2020-12-17,0,   
2020-12-17,1,   
2020-12-17,2,   
2020-12-17,3,   
2020-12-17,4,   
2020-12-17,5,   
2020-12-17,6,   
2020-12-17,7,0
2020-12-17,8,0.89
2020-12-17,9,3.59
2020-12-17,10,6.04
2020-12-17,11,7.77
2020-12-17,12,7.88
2020-12-17,13,7.91
2020-12-17,14,6.77
2020-12-17,15,3.83
2020-12-17,16,0.82
2020-12-17,17,0.01
2020-12-17,18,0.06
2020-12-17,19,0.06
2020-12-17,20,0.06
2020-12-17,21,0.04
2020-12-17,22,   
2020-12-17,23,   
2020-12-18,0,   
2020-12-18,1,   
2020-12-18,2,   
2020-12-18,3,   
2020-12-18,4,   
2020-12-18,5,   
2020-12-18,6,   
2020-12-18,7,   
2020-12-18,8,0.19
2020-12-18,9,1.56
2020-12-18,10,3.13
2020-12-18,11,3.4
2020-12-18,12,6.89
2020-12-18,13,7.85
2020-12-18,14,6.53
2020-12-18,15,3.79
2020-12-18,16,0.83
2020-12-18,17,0.01
2020-12-18,18,0.06
2020-12-18,19,0.06
2020-12-18,20,0.05
2020-12-18,21,   
2020-12-18,22,   
2020-12-18,23,   
2020-12-19,0,   
2020-12-19,1,   
2020-12-19,2,   
2020-12-19,3,   
2020-12-19,4,   
2020-12-19,5,   
2020-12-19,6,   
2020-12-19,7,0
2020-12-19,8,0.87
2020-12-19,9,3.77
2020-12-19,10,6.23
2020-12-19,11,8.05
2020-12-19,12,8.61
2020-12-19,13,8.03
2020-12-19,14,6.67
2020-12-19,15,3.82
2020-12-19,16,0.73
2020-12-19,17,0.01
2020-12-19,18,0.06
2020-12-19,19,0.06
2020-12-19,20,0.06
2020-12-19,21,0.04
2020-12-19,22,   
2020-12-19,23,   
2020-12-20,0,   
2020-12-20,1,   
2020-12-20,2,   
2020-12-20,3,   
2020-12-20,4,   
2020-12-20,5,   
2020-12-20,6,   
2020-12-20,7,0
2020-12-20,8,0.79
2020-12-20,9,3.37
2020-12-20,10,5.75
2020-12-20,11,7.56
2020-12-20,12,8.09
2020-12-20,13,7.84
2020-12-20,14,6.58
2020-12-20,15,3.76
2020-12-20,16,0.8
2020-12-20,17,0.01
2020-12-20,18,0.06
2020-12-20,19,0.06
2020-12-20,20,0.06
2020-12-20,21,0.04
2020-12-20,22,   
2020-12-20,23,   
2020-12-21,0,   
2020-12-21,1,   
2020-12-21,2,   
2020-12-21,3,   
2020-12-21,4,   
2020-12-21,5,   
2020-12-21,6,   
2020-12-21,7,0
2020-12-21,8,0.7
2020-12-21,9,3.02
2020-12-21,10,4.76
2020-12-21,11,6.63
2020-12-21,12,7.51
2020-12-21,13,7.14
2020-12-21,14,5.4
2020-12-21,15,2.66
2020-12-21,16,0.7
2020-12-21,17,0.01
2020-12-21,18,0.06
2020-12-21,19,0.06
2020-12-21,20,0.06
2020-12-21,21,0.01
2020-12-21,22,   
2020-12-21,23,   
2020-12-22,0,   
2020-12-22,1,   
2020-12-22,2,   
2020-12-22,3,   
2020-12-22,4,   
2020-12-22,5,   
2020-12-22,6,   
2020-12-22,7,0
2020-12-22,8,0.58
2020-12-22,9,1.96
2020-12-22,10,4.18
2020-12-22,11,4.89
2020-12-22,12,4.81
2020-12-22,13,4.34
2020-12-22,14,5.4
2020-12-22,15,3.11
2020-12-22,16,0.63
2020-12-22,17,0.01
2020-12-22,18,0.06
2020-12-22,19,0.06
2020-12-22,20,0.02
2020-12-22,21,   
2020-12-22,22,   
2020-12-22,23,   
2020-12-23,0,   
2020-12-23,1,   
2020-12-23,2,   
2020-12-23,3,   
2020-12-23,4,   
2020-12-23,5,   
2020-12-23,6,   
2020-12-23,7,   
2020-12-23,8,0.2
2020-12-23,9,0.53
2020-12-23,10,1.48
2020-12-23,11,4.36
2020-12-23,12,4.17
2020-12-23,13,2.36
2020-12-23,14,1.4
2020-12-23,15,0.71
2020-12-23,16,0.2
2020-12-23,17,0
2020-12-23,18,0.06
2020-12-23,19,0.02
2020-12-23,20,   
2020-12-23,21,   
2020-12-23,22,   
2020-12-23,23,   
2020-12-24,0,   
2020-12-24,1,   
2020-12-24,2,   
2020-12-24,3,   
2020-12-24,4,   
2020-12-24,5,   
2020-12-24,6,   
2020-12-24,7,   
2020-12-24,8,0.61
2020-12-24,9,2.57
2020-12-24,10,4.79
2020-12-24,11,6.58
2020-12-24,12,8.37
2020-12-24,13,7.65
2020-12-24,14,6.55
2020-12-24,15,3.66
2020-12-24,16,0.83
2020-12-24,17,0.01
2020-12-24,18,0.06
2020-12-24,19,0.06
2020-12-24,20,0.06
2020-12-24,21,0.01
2020-12-24,22,   
2020-12-24,23,   
2020-12-25,0,   
2020-12-25,1,   
2020-12-25,2,   
2020-12-25,3,   
2020-12-25,4,   
2020-12-25,5,   
2020-12-25,6,   
2020-12-25,7,0
2020-12-25,8,0.73
2020-12-25,9,3.25
2020-12-25,10,5.77
2020-12-25,11,8.04
2020-12-25,12,8.71
2020-12-25,13,8.4
2020-12-25,14,7.12
2020-12-25,15,4.21
2020-12-25,16,0.96
2020-12-25,17,0.01
2020-12-25,18,0.06
2020-12-25,19,0.06
2020-12-25,20,0.06
2020-12-25,21,0.04
2020-12-25,22,   
2020-12-25,23,   
2020-12-26,0,   
2020-12-26,1,   
2020-12-26,2,   
2020-12-26,3,   
2020-12-26,4,   
2020-12-26,5,   
2020-12-26,6,   
2020-12-26,7,   
2020-12-26,8,0.59
2020-12-26,9,2.16
2020-12-26,10,3.79
2020-12-26,11,6.08
2020-12-26,12,6.89
2020-12-26,13,6.05
2020-12-26,14,5.12
2020-12-26,15,3.37
2020-12-26,16,0.85
2020-12-26,17,0.01
2020-12-26,18,0.06
2020-12-26,19,0.06
2020-12-26,20,0.04
2020-12-26,21,   
2020-12-26,22,   
2020-12-26,23,   
2020-12-27,0,   
2020-12-27,1,   
2020-12-27,2,   
2020-12-27,3,   
2020-12-27,4,   
2020-12-27,5,   
2020-12-27,6,   
2020-12-27,7,   
2020-12-27,8,0.6
2020-12-27,9,2.93
2020-12-27,10,5.07
2020-12-27,11,6.7
2020-12-27,12,6.87
2020-12-27,13,5.47
2020-12-27,14,3.68
2020-12-27,15,1.64
2020-12-27,16,0.4
2020-12-27,17,0
2020-12-27,18,0.06
2020-12-27,19,0.06
2020-12-27,20,0.04
2020-12-27,21,   
2020-12-27,22,   
2020-12-27,23,   
2020-12-28,0,   
2020-12-28,1,   
2020-12-28,2,   
2020-12-28,3,   
2020-12-28,4,   
2020-12-28,5,   
2020-12-28,6,   
2020-12-28,7,   
2020-12-28,8,0.56
2020-12-28,9,2.36
2020-12-28,10,4.35
2020-12-28,11,6.56
2020-12-28,12,7.39
2020-12-28,13,7.23
2020-12-28,14,6.07
2020-12-28,15,3.65
2020-12-28,16,0.91
2020-12-28,17,0.01
2020-12-28,18,0.06
2020-12-28,19,0.06
2020-12-28,20,0.06
2020-12-28,21,0
2020-12-28,22,   
2020-12-28,23,   
2020-12-29,0,   
2020-12-29,1,   
2020-12-29,2,   
2020-12-29,3,   
2020-12-29,4,   
2020-12-29,5,   
2020-12-29,6,   
2020-12-29,7,   
2020-12-29,8,0.26
2020-12-29,9,1.18
2020-12-29,10,1.12
2020-12-29,11,1.12
2020-12-29,12,0.72
2020-12-29,13,0.71
2020-12-29,14,0.92
2020-12-29,15,0.5
2020-12-29,16,0.18
2020-12-29,17,0
2020-12-29,18,0.02
2020-12-29,19,   
2020-12-29,20,   
2020-12-29,21,   
2020-12-29,22,   
2020-12-29,23,   
2020-12-30,0,   
2020-12-30,1,   
2020-12-30,2,   
2020-12-30,3,   
2020-12-30,4,   
2020-12-30,5,   
2020-12-30,6,   
2020-12-30,7,0
2020-12-30,8,0.8
2020-12-30,9,3.63
2020-12-30,10,6.83
2020-12-30,11,8.92
2020-12-30,12,9.63
2020-12-30,13,9.33
2020-12-30,14,7.96
2020-12-30,15,4.95
2020-12-30,16,1.23
2020-12-30,17,0.02
2020-12-30,18,0.06
2020-12-30,19,0.06
2020-12-30,20,0.06
2020-12-30,21,0.05
2020-12-30,22,   
2020-12-30,23,   
2020-12-31,0,   
2020-12-31,1,   
2020-12-31,2,   
2020-12-31,3,   
2020-12-31,4,   
2020-12-31,5,   
2020-12-31,6,   
2020-12-31,7,0
2020-12-31,8,0.7
2020-12-31,9,3.21
2020-12-31,10,5.51
2020-12-31,11,6.85
2020-12-31,12,7.9
2020-12-31,13,5.93
2020-12-31,14,4.1
2020-12-31,15,3.04
2020-12-31,16,0.55
2020-12-31,17,0.02
2020-12-31,18,0.06
2020-12-31,19,0.06
2020-12-31,20,0.06
2020-12-31,21,0.01
2020-12-31,22,   
2020-12-31,23,   
2021-01-01,0,   
2021-01-01,1,   
2021-01-01,2,   
2021-01-01,3,   
2021-01-01,4,   
2021-01-01,5,   
2021-01-01,6,   
2021-01-01,7,   
2021-01-01,8,0.72
2021-01-01,9,3.32
2021-01-01,10,6.1
2021-01-01,11,7.36
2021-01-01,12,6.39
2021-01-01,13,7.37
2021-01-01,14,5.39
2021-01-01,15,1.7
2021-01-01,16,0.73
2021-01-01,17,0.02
2021-01-01,18,0.06
2021-01-01,19,0.06
2021-01-01,20,0.06
2021-01-01,21,0
2021-01-01,22,   
2021-01-01,23,   
2021-01-02,0,   
2021-01-02,1,   
2021-01-02,2,   
2021-01-02,3,   
2021-01-02,4,   
2021-01-02,5,   
2021-01-02,6,   
2021-01-02,7,0
2021-01-02,8,0.74
2021-01-02,9,3.67
2021-01-02,10,6.35
2021-01-02,11,8.4
2021-01-02,12,9.03
2021-01-02,13,8.74
2021-01-02,14,7.48
2021-01-02,15,4.69
2021-01-02,16,1.22
2021-01-02,17,0.04
2021-01-02,18,0.06
2021-01-02,19,0.06
2021-01-02,20,0.06
2021-01-02,21,0.05
2021-01-02,22,   
2021-01-02,23,   
2021-01-03,0,   
2021-01-03,1,   
2021-01-03,2,   
2021-01-03,3,   
2021-01-03,4,   
2021-01-03,5,   
2021-01-03,6,   
2021-01-03,7,0
2021-01-03,8,0.71
2021-01-03,9,3.48
2021-01-03,10,6.16
2021-01-03,11,8.02
2021-01-03,12,6.01
2021-01-03,13,4.96
2021-01-03,14,2.75
2021-01-03,15,1.5
2021-01-03,16,0.93
2021-01-03,17,0.02
2021-01-03,18,0.06
2021-01-03,19,0.06
2021-01-03,20,0.04
2021-01-03,21,   
2021-01-03,22,   
2021-01-03,23,   
